id,predict_0,predict_1,predict_2
2779,0.8412136189870502,0.033708279354709145,0.004941160630109985
13551,0.7142959178723962,0.12153828269462055,0.00768362675882311
8297,0.9299799466416907,0.17042872672908,0.011748796004438379
5050,0.4004997785139047,0.6325534275088258,0.019286385192711315
10716,0.6211519983095126,0.3411202206980013,0.004964444336710713
16075,0.5818994248150555,0.4956814866052844,0.006814104983524866
1366,0.6433324253438553,0.435546224150065,0.019286385192711315
774,0.888171657268337,0.04277542652181978,0.0038590042232488943
7406,0.8252743009221455,0.28538484812213033,0.013296430854458459
2526,0.6199605157304852,0.3047123688291772,0.06653710372714974
9649,0.9299799466416907,0.17042872672908,0.011748796004438379
16115,0.2204072296890075,0.32101334152616107,0.056537223061355835
14749,0.25747882624575386,0.4033946078801585,0.057077977651067535
14952,0.6480259064620503,0.24935937915363918,0.06653710372714974
4786,0.5894262526935741,0.14235995124399525,0.3598240301805252
16513,0.9258655178774605,0.04453313178798727,0.0038590042232488943
2002,0.9702843366850106,0.019123399182399956,0.004941160630109985
4701,0.7907313005046818,0.24918712171125437,0.02479464307110686
7742,0.7191874509675447,0.19341443557090512,0.04209455673476522
5905,0.8045688204447963,0.23979325503068244,0.013296430854458459
685,0.6865784766567872,0.07891228841419698,0.0515418394455394
11857,0.9132216093053228,0.19146513604401838,0.003407136766978276
11628,0.3570507069083605,0.39911213882398955,0.4318435590551824
15024,0.7882683265668928,0.24935937915363918,0.006814104983524866
4168,0.8304317627533646,0.13957027468052394,0.02479464307110686
11914,0.8303973807551936,0.24918712171125437,0.01428283707927304
5293,0.8169858895236526,0.07146111773025182,0.0038590042232488943
3374,0.4746542224645448,0.3226721022964753,0.003407136766978276
13055,0.952935413334164,0.022204001473851417,0.004941160630109985
17759,0.238333884239396,0.7467017026769482,0.16492076982614837
590,0.6565202339252311,0.31079106187257005,0.02479464307110686
1353,0.8800695338271682,0.09043680524673142,0.004479908682968265
11938,0.10187673508501352,0.10568850211663014,0.7652341391124146
1018,0.14190604570255888,0.3262962107524774,0.24247491065632049
14945,0.9213744145454511,0.3433313462191664,0.003407136766978276
1001,0.7882683265668928,0.24935937915363918,0.006814104983524866
3587,0.7715524929328211,0.16307673003372786,0.02381986118003798
868,0.8901936889151432,0.027390257416343926,0.004941160630109985
9296,0.3570507069083605,0.11304271932604751,0.6155635949701861
12455,0.8412136189870502,0.09554771378115288,0.0038590042232488943
17132,0.6030801128917365,0.26218053043702033,0.026447443252015822
10240,0.9651024875105584,0.04508034295898921,0.015137520836138526
3696,0.07264862932081795,0.06968911690775316,0.6928960246813689
10355,0.5848776069310281,0.40444500895941626,0.026447443252015822
2206,0.6157308016411538,0.23648435797456432,0.004964444336710713
14590,0.9702843366850106,0.019123399182399956,0.004941160630109985
13191,0.8484586327492529,0.08196303631933333,0.006150156078864186
5882,0.8607893436721769,0.09043680524673142,0.004479908682968265
12653,0.8169858895236526,0.35588649347628487,0.003407136766978276
1491,0.36370947098630296,0.7731594774851297,0.019286385192711315
1176,0.4842692933594062,0.3721299626117756,0.024350384286975297
11246,0.6105562200671673,0.1699279643947651,0.17366966143366935
14557,0.28589008809558564,0.49957968167228106,0.28439523154092133
4772,0.15567692767682337,0.5504499450426411,0.7062442173910337
17192,0.8169858895236526,0.3433313462191664,0.003407136766978276
10637,0.803618388192863,0.24935937915363918,0.017052989312189935
3281,0.9270734613060115,0.0910374270446895,0.011748796004438379
3191,0.6865784766567872,0.17717658783652657,0.02514726976325103
672,0.9358066161893539,0.4010828262944192,0.003407136766978276
6301,0.787157299087375,0.24935937915363918,0.006814104983524866
10309,0.8994880251811047,0.09043680524673142,0.004479908682968265
1734,0.7831428391422094,0.21186312375146718,0.0038590042232488943
2990,0.6309500700427374,0.9143482144326938,0.013409103203524975
5746,0.4332881090176953,0.9802112802753586,0.013409103203524975
15289,0.7882683265668928,0.24935937915363918,0.006814104983524866
2971,0.8169858895236526,0.07146111773025182,0.0038590042232488943
9771,0.6018162942163181,0.21599267958045099,0.1096950701823426
11253,0.2922903319394473,0.30359982039938044,0.031373505941016476
14576,0.14433056377054995,0.8201241682234358,0.048317289199224636
4688,0.17710694893519185,0.2889279333576474,0.40116742426906
14469,0.7024680700819719,0.2648720477798363,0.02479464307110686
9298,0.9226118079705958,0.06282957398384804,0.031373505941016476
16099,0.38597675282499067,0.6325534275088258,0.032835723960249405
17316,0.2235810423133027,0.45171625310696056,0.052955931897597085
15212,0.952935413334164,0.019460120215705923,0.004941160630109985
10691,0.8304317627533646,0.08761135226399487,0.040192409292550434
3805,0.937707679922749,0.052048235979019426,0.0038590042232488943
6418,0.4456965812475794,0.5093250851431533,0.06653710372714974
1158,0.7579910594702489,0.21548303572287567,0.004964444336710713
7768,0.9413216515662767,0.04508034295898921,0.015137520836138526
4834,0.35535551204981064,0.15385837571175115,0.7202890173211788
10914,0.8169858895236526,0.4010828262944192,0.003407136766978276
14606,0.6481804622169955,0.23979325503068244,0.03208621449204513
3220,0.8064432361462315,0.14375129867815759,0.054130898856621895
10433,0.9270734613060115,0.08656998143218746,0.011748796004438379
11251,0.15481793991696513,0.2285128994028689,0.7900972194807231
8084,0.7024877485565394,0.4489856153031813,0.003407136766978276
522,0.9294871669706548,0.015688489409884307,0.01854983988822588
17299,0.8558356581853239,0.12429932029190713,0.008987038269593057
15587,0.41106076096189914,0.1360086316292975,0.06387493772888388
1563,0.238333884239396,0.11280272267043932,0.6854678315792954
8252,0.7460852996578763,0.21236057299981184,0.01742849489738994
17802,0.652604964190256,0.16924223047063214,0.44655203217953077
2738,0.6433324253438553,0.29417107469383236,0.031373505941016476
9896,0.787157299087375,0.24935937915363918,0.006814104983524866
14609,0.9283884511007722,0.024462932787285833,0.004941160630109985
10463,0.9467786733565913,0.01659664066030064,0.0038590042232488943
1280,0.6061914692816253,0.3063175788571823,0.026447443252015822
977,0.14419718072209667,0.5124574218526166,0.22004083666641544
979,0.8365106618869503,0.20228048462983372,0.015150584740934767
10908,0.8169858895236526,0.07146111773025182,0.0038590042232488943
12569,0.3095463172333686,0.5756270895961167,0.13574942489178954
6078,0.652604964190256,0.094604221506347,0.6928960246813689
18339,0.9047660654754599,0.03366476480215154,0.004941160630109985
13799,0.16378645755069512,0.4191156943853265,0.16841754364436895
7193,0.3867865627896931,0.16924223047063214,0.4812293948548715
8243,0.5770704032720074,0.42064296254566075,0.016226370633808874
13622,0.9683162942951635,0.009813379561991872,0.004941160630109985
5885,0.7024877485565394,0.1413660197841935,0.0038590042232488943
5768,0.8304317627533646,0.08761135226399487,0.040192409292550434
632,0.6332201266633987,0.29458383927661724,0.019286385192711315
3314,0.9603580221838932,0.009476501180022499,0.004941160630109985
3664,0.6332201266633987,0.29458383927661724,0.019286385192711315
18518,0.787157299087375,0.24935937915363918,0.006814104983524866
7687,0.8412136189870502,0.055636738401777616,0.00443410492175542
17889,0.6480259064620503,0.24935937915363918,0.06653710372714974
12943,0.6865784766567872,0.07891228841419698,0.0515418394455394
3581,0.7882683265668928,0.24935937915363918,0.006814104983524866
13802,0.8793910287923536,0.21548303572287567,0.004964444336710713
17702,0.41106076096189914,0.6608965833155505,0.019286385192711315
12342,0.9310921158592649,0.01984220430158479,0.004941160630109985
11185,0.941828012520551,0.037286118959661566,0.0038590042232488943
15675,0.7882683265668928,0.24935937915363918,0.006814104983524866
6716,0.519539752416118,0.24935937915363918,0.006814104983524866
17790,0.8169858895236526,0.4489856153031813,0.003407136766978276
17791,0.6350316900752424,0.25441833357982757,0.030708272594836876
6145,0.8169858895236526,0.09554771378115288,0.0038590042232488943
18237,0.19066499783853716,0.8016332741213644,0.035450254030185334
10523,0.5538434315654048,0.4423345203579414,0.011485493367433285
4356,0.41106076096189914,0.5127110441740962,0.019286385192711315
7482,0.720647243227762,0.21186312375146718,0.003407136766978276
5856,0.5718356394676072,0.23640024155724423,0.019286385192711315
5011,0.28589008809558564,0.25374521814596646,0.1715380292714878
15872,0.9364217987476253,0.016769143957513433,0.004941160630109985
6609,0.4358575831458704,0.29458383927661724,0.035450254030185334
995,0.9135937747802164,0.03944761507841127,0.040192409292550434
4680,0.750536075248757,0.09006692865959763,0.007194566108239986
18327,0.6332201266633987,0.20802661548873622,0.031373505941016476
8484,0.6211519983095126,0.2685858736757293,0.004964444336710713
16968,0.6332201266633987,0.29458383927661724,0.019286385192711315
8305,0.9213744145454511,0.07146111773025182,0.0038590042232488943
7012,0.8169858895236526,0.11504972757428192,0.0038590042232488943
13465,0.2843394142406374,0.5123621445175397,0.2964310966819078
8375,0.9600781627430235,0.05247027786447295,0.0038590042232488943
15629,0.4004997785139047,0.6325534275088258,0.019286385192711315
12296,0.8169858895236526,0.07146111773025182,0.0038590042232488943
458,0.6018162942163181,0.12380980154967555,0.13639250484678592
18124,0.238333884239396,0.23834845034975377,0.363452700691048
4430,0.17164799836618022,0.5815374416133521,0.346546050473481
14443,0.45173219897517763,0.24935937915363918,0.11755487153933315
15275,0.9558228750830856,0.031992511433748046,0.01735434053250913
4470,0.28589008809558564,0.16924223047063214,0.7026809694851999
13831,0.8169858895236526,0.052048235979019426,0.0038590042232488943
7696,0.9270734613060115,0.05926343264929113,0.019204480420755923
15172,0.514684886792903,0.15150696476085893,0.10538320049484194
16647,0.742837701379957,0.08103792278083785,0.02273517825488952
14209,0.44665627492363674,0.33316642522657375,0.035450254030185334
18121,0.9473634954614158,0.10892751928756231,0.0038590042232488943
12144,0.8169858895236526,0.4010828262944192,0.003407136766978276
800,0.8877248914244188,0.4010828262944192,0.003407136766978276
13200,0.707963650718185,0.7889211620453619,0.009954179423756294
5724,0.14956298871692308,0.125986728283932,0.4965406594618405
15722,0.6075458784822062,0.09809993480996221,0.04359158954857626
6660,0.8930764324044739,0.11757716020808402,0.0038590042232488943
8394,0.8169858895236526,0.11504972757428192,0.003407136766978276
5554,0.6480259064620503,0.24935937915363918,0.06653710372714974
10381,0.9558228750830856,0.060735788804136534,0.010609159601860518
15783,0.9473634954614158,0.05144632761504861,0.0038590042232488943
10907,0.6004990740276575,0.20709822428866617,0.011173683632842287
11455,0.9258655178774605,0.06392735128533586,0.0038590042232488943
5992,0.238333884239396,0.5123621445175397,0.2964310966819078
16564,0.3570507069083605,0.19902995518969563,0.4663411518524746
7933,0.6061914692816253,0.17460623546477066,0.030286510869397834
16008,0.8607893436721769,0.09043680524673142,0.004479908682968265
7265,0.42666306433240425,0.46876840460924124,0.05525076803862187
11095,0.8169858895236526,0.3433313462191664,0.003407136766978276
2181,0.238333884239396,0.31230078979320297,0.2964310966819078
8845,0.8438984375617992,0.1033880086103322,0.02479464307110686
13617,0.4746542224645448,0.16847786866639106,0.0038590042232488943
17228,0.8709268513172052,0.0963197861419857,0.019286385192711315
16321,0.9258655178774605,0.07458970825430242,0.0038590042232488943
14851,0.9563610266771976,0.03595178956233548,0.019204480420755923
9613,0.8169858895236526,0.07146111773025182,0.0038590042232488943
3121,0.803618388192863,0.24935937915363918,0.017052989312189935
4840,0.9489482918634,0.019123399182399956,0.004941160630109985
18216,0.2532515478232633,0.7523125254187095,0.02479355872862317
17113,0.4143255582361877,0.6973803332669382,0.013296430854458459
4775,0.8304317627533646,0.08761135226399487,0.040192409292550434
14105,0.6332201266633987,0.05383514648825277,0.06387493772888388
4993,0.4661872885349695,0.3619996596809745,0.019286385192711315
8901,0.514684886792903,0.15150696476085893,0.10538320049484194
15443,0.617375379011267,0.3993429291764266,0.013409103203524975
435,0.8169858895236526,0.3433313462191664,0.003407136766978276
4595,0.238333884239396,0.7361158850284815,0.16492076982614837
14503,0.7024877485565394,0.23632482913295713,0.003407136766978276
2191,0.41106076096189914,0.5127110441740962,0.019286385192711315
2163,0.9230668759536748,0.06970610270314234,0.013296430854458459
9987,0.890030340549325,0.07146111773025182,0.0038590042232488943
16234,0.3830068369587239,0.1883914102572305,0.15942180954313268
3834,0.3095463172333686,0.19902995518969563,0.5553122246617196
13133,0.8412136189870502,0.4489856153031813,0.003407136766978276
13909,0.6018162942163181,0.21599267958045099,0.42951795936761705
9952,0.6243373393444105,0.45772549239676186,0.011173683632842287
3666,0.7024877485565394,0.4489856153031813,0.003407136766978276
6072,0.8438984375617992,0.1033880086103322,0.02479464307110686
2936,0.3570507069083605,0.19902995518969563,0.4663411518524746
6497,0.6030801128917365,0.18418372140072942,0.054130898856621895
5645,0.8298494159487075,0.0733121242439479,0.0038590042232488943
15476,0.6340197146060004,0.24935937915363918,0.1095728468065139
8472,0.8169858895236526,0.027390257416343926,0.004941160630109985
15687,0.9090809617687291,0.24421905235300315,0.003407136766978276
10682,0.8994880251811047,0.09043680524673142,0.004479908682968265
10772,0.8948848455641453,0.051492125857267174,0.0038590042232488943
8156,0.2983489410728325,0.2889279333576474,0.3958796581375003
10436,0.514684886792903,0.15150696476085893,0.10538320049484194
16827,0.8803095679628782,0.09554771378115288,0.0038590042232488943
12299,0.238333884239396,0.5123621445175397,0.11982790532263116
9258,0.14190604570255888,0.3141947020031573,0.24247491065632049
4759,0.8169858895236526,0.3433313462191664,0.003407136766978276
8989,0.6235892449020719,0.2931807526303488,0.005621682805158
14823,0.9605467777766454,0.017065132927253535,0.004941160630109985
17270,0.41106076096189914,0.48268709142832694,0.031373505941016476
2005,0.9563610266771976,0.0910374270446895,0.011748796004438379
15757,0.8800939402240651,0.3444161453990822,0.004964444336710713
14476,0.8169858895236526,0.4010828262944192,0.003407136766978276
17243,0.17026400841307493,0.5929287776940934,0.21336973218924418
3908,0.3690720439397131,0.04219834467750173,0.008987038269593057
781,0.8304317627533646,0.13957027468052394,0.02479464307110686
5398,0.6018162942163181,0.12380980154967555,0.13639250484678592
2687,0.6324367407724818,0.26489745643240936,0.021989244106891338
5017,0.9135937747802164,0.09933765767849324,0.02479464307110686
140,0.6425964296380865,0.4211641444242522,0.01742849489738994
14897,0.8357105896918297,0.1033880086103322,0.04204780568797696
1487,0.6480259064620503,0.41910693818376266,0.06653710372714974
18371,0.9605467777766454,0.017065132927253535,0.004941160630109985
10170,0.9135937747802164,0.06487346497845356,0.040192409292550434
3464,0.6332201266633987,0.13456865735133158,0.031373505941016476
1535,0.7655592148625723,0.3074276078526955,0.02479464307110686
1442,0.7802207768972543,0.09905141246233348,0.017053741042084916
7249,0.6189711872750434,0.29458383927661724,0.032835723960249405
17510,0.1543018143925171,0.839816982570716,0.05525076803862187
418,0.9607364801487503,0.032740857942943354,0.0038590042232488943
16274,0.057697947188864084,0.24859126642132287,0.2964310966819078
12497,0.4358575831458704,0.29458383927661724,0.035450254030185334
17309,0.8991349243309286,0.10932163963884,0.02381986118003798
3891,0.8584825645674048,0.24900651195928983,0.02479464307110686
8437,0.9213744145454511,0.052048235979019426,0.0038590042232488943
9950,0.7882683265668928,0.24935937915363918,0.006814104983524866
5316,0.638002255897217,0.30891177835671213,0.01827485564674953
12979,0.8803095679628782,0.35588649347628487,0.003407136766978276
14648,0.8484586327492529,0.12429932029190713,0.006150156078864186
8194,0.8438984375617992,0.1033880086103322,0.02479464307110686
10386,0.238333884239396,0.2889279333576474,0.2964310966819078
12749,0.2793309737337678,0.3815779453134073,0.2964310966819078
16508,0.9375193056914932,0.05958575621078807,0.0038590042232488943
16386,0.9363555907684277,0.13903695920262987,0.003407136766978276
12933,0.8484586327492529,0.12429932029190713,0.006150156078864186
2830,0.787157299087375,0.24935937915363918,0.006814104983524866
11528,0.8169858895236526,0.4010828262944192,0.003407136766978276
15904,0.8169858895236526,0.09554771378115288,0.0038590042232488943
16390,0.8303973807551936,0.24918712171125437,0.01428283707927304
14036,0.8412136189870502,0.055636738401777616,0.00443410492175542
17215,0.888171657268337,0.02927400981580847,0.0038590042232488943
14404,0.8169858895236526,0.11504972757428192,0.0038590042232488943
12101,0.10195451915025286,0.5123621445175397,0.6706505221395623
10812,0.42666306433240425,0.8078367586127059,0.05525076803862187
4374,0.8169858895236526,0.052048235979019426,0.0038590042232488943
9719,0.4456965812475794,0.5093250851431533,0.06653710372714974
8520,0.2793309737337678,0.7467017026769482,0.16492076982614837
15621,0.514684886792903,0.15150696476085893,0.10538320049484194
7173,0.38560732078819565,0.47899227250919585,0.10386462431541324
7544,0.6732093928378736,0.12938753245186177,0.04510351753203816
7253,0.7666763459388988,0.21599267958045099,0.06041013409957879
16731,0.6565202339252311,0.24918712171125437,0.02479464307110686
17278,0.525868565039511,0.5094853492884523,0.006814104983524866
16327,0.8607893436721769,0.09043680524673142,0.004479908682968265
15845,0.9356996619298542,0.056626291996651715,0.007194566108239986
6750,0.1723368226087029,0.094604221506347,0.6592434485646423
7674,0.9325009706691157,0.10625422593600732,0.018949844711834394
17416,0.6433324253438553,0.32101334152616107,0.019286385192711315
9050,0.4620129395419279,0.34423489590483497,0.30019837770070873
8931,0.1952474019685672,0.5545315021427188,0.28064997750494086
13146,0.14956298871692308,0.2193846097261498,0.26073671669393433
11584,0.8412136189870502,0.11504972757428192,0.0038590042232488943
8322,0.8169858895236526,0.3433313462191664,0.003407136766978276
16067,0.6565202339252311,0.31079106187257005,0.02479464307110686
11438,0.9270734613060115,0.0910374270446895,0.011748796004438379
677,0.7882683265668928,0.24935937915363918,0.006814104983524866
7475,0.6735298053074795,0.2755353844538794,0.011852278750258426
13400,0.9270734613060115,0.06632656622752997,0.011748796004438379
10255,0.8412136189870502,0.21041477615451767,0.003407136766978276
17987,0.8994880251811047,0.09043680524673142,0.004479908682968265
13651,0.24637603190082139,0.3307166785908503,0.16900257748323605
8226,0.9135078623585298,0.07966262552237309,0.005621682805158
7643,0.7343817837377865,0.21236057299981184,0.029712146680375327
10318,0.07264862932081795,0.06968911690775316,0.6928960246813689
12382,0.9092338398165831,0.13690003238295478,0.019204480420755923
2912,0.20317938812432415,0.39966829036844786,0.33062213700607207
2254,0.2843394142406374,0.5123621445175397,0.2964310966819078
13110,0.9448801422023307,0.04109995521266893,0.0234061011863206
8355,0.238333884239396,0.5123621445175397,0.4681470514166787
10753,0.8948848455641453,0.8072998191100543,0.004941160630109985
17974,0.28589008809558564,0.2644161349176145,0.1715380292714878
7588,0.9270734613060115,0.03595178956233548,0.019204480420755923
3209,0.9135937747802164,0.06487346497845356,0.040192409292550434
16325,0.9258655178774605,0.07458970825430242,0.0038590042232488943
12009,0.9270734613060115,0.0910374270446895,0.011748796004438379
7141,0.1838686205060491,0.7861026121481399,0.019286385192711315
7584,0.3830068369587239,0.24163408513002302,0.15942180954313268
171,0.7024877485565394,0.3721983028269783,0.003407136766978276
14412,0.9270734613060115,0.08656998143218746,0.011748796004438379
16111,0.7024877485565394,0.4489856153031813,0.003407136766978276
17959,0.8607893436721769,0.09043680524673142,0.004479908682968265
401,0.8709268513172052,0.0963197861419857,0.019286385192711315
16571,0.41106076096189914,0.5127110441740962,0.019286385192711315
3294,0.5921164816420493,0.40435067006607367,0.015420712702411854
16220,0.33189240516249335,0.30452588115773094,0.44655203217953077
2404,0.9363555907684277,0.0413137012437779,0.0038590042232488943
11002,0.8298494159487075,0.12868411912356217,0.0038590042232488943
372,0.739529145187112,0.3718370408649077,0.015420712702411854
15477,0.8304317627533646,0.11645878441876724,0.040192409292550434
41,0.8412136189870502,0.3721983028269783,0.003407136766978276
8671,0.8169858895236526,0.09554771378115288,0.0038590042232488943
8129,0.6018162942163181,0.21599267958045099,0.12407812427229857
14683,0.7579910594702489,0.2391257593428928,0.005621682805158
9873,0.9626202172035275,0.029485260164398137,0.0038590042232488943
13577,0.9317158417994763,0.09660647439451828,0.0038590042232488943
16132,0.8169858895236526,0.07146111773025182,0.0038590042232488943
10100,0.9558228750830856,0.060735788804136534,0.010609159601860518
5629,0.6480259064620503,0.4926388630145498,0.06653710372714974
16618,0.30870004173953,0.7523125254187095,0.009954179423756294
16876,0.14190604570255888,0.5929287776940934,0.24247491065632049
16036,0.9317158417994763,0.017065132927253535,0.004941160630109985
9322,0.238333884239396,0.22840288255584107,0.2964310966819078
8549,0.9213744145454511,0.033708279354709145,0.004941160630109985
18132,0.9600781627430235,0.023979889418924698,0.0038590042232488943
13487,0.6480259064620503,0.24935937915363918,0.02479355872862317
6904,0.8304317627533646,0.25947529513317885,0.02479464307110686
2799,0.4004997785139047,0.6325534275088258,0.019286385192711315
9694,0.11816652912547934,0.10797055269466581,0.1159266920080189
4417,0.7110888092281472,0.31881080291275626,0.01742849489738994
1494,0.9135937747802164,0.09933765767849324,0.02479464307110686
13929,0.4487354084795506,0.5025503850844955,0.06848959714108656
6530,0.6272785318925983,0.3315213460694966,0.021712653121264393
2483,0.8438984375617992,0.1033880086103322,0.02479464307110686
3301,0.8169858895236526,0.36604746196842886,0.003407136766978276
11323,0.8994880251811047,0.09043680524673142,0.004479908682968265
1237,0.5718356394676072,0.3298463676905701,0.019286385192711315
1747,0.6865784766567872,0.2686836305936768,0.015420712702411854
2655,0.8438984375617992,0.1033880086103322,0.02479464307110686
16310,0.4004997785139047,0.438166824102809,0.031373505941016476
4173,0.7024877485565394,0.055636738401777616,0.0038590042232488943
17613,0.5914473245324277,0.17595935132279786,0.009227337228143038
18062,0.8927155672274703,0.052048235979019426,0.00443410492175542
4109,0.8169858895236526,0.4010828262944192,0.003407136766978276
15881,0.937707679922749,0.052048235979019426,0.0038590042232488943
17020,0.8169858895236526,0.07146111773025182,0.0038590042232488943
7642,0.9027405797371781,0.06385904672695372,0.013296430854458459
9464,0.9270734613060115,0.0910374270446895,0.011748796004438379
22,0.9603580221838932,0.067616724049721,0.0038590042232488943
16394,0.7882683265668928,0.24935937915363918,0.006814104983524866
12854,0.6229541124056716,0.10321940062150793,0.0515418394455394
5073,0.6332201266633987,0.29458383927661724,0.019286385192711315
2069,0.8709268513172052,0.09161924940409093,0.019286385192711315
8545,0.7024877485565394,0.08692897204942128,0.0038590042232488943
10775,0.24456224544690106,0.4377451521367393,0.052955931897597085
9744,0.8526813149940132,0.23522776007243504,0.0038590042232488943
17138,0.8896341603514437,0.10321940062150793,0.0515418394455394
16619,0.9090809617687291,0.07241463798122022,0.0038590042232488943
195,0.803618388192863,0.24935937915363918,0.017052989312189935
10258,0.4456965812475794,0.8073248094981358,0.06653710372714974
4347,0.7345773527752564,0.23580464535601664,0.008987038269593057
17587,0.7563159037308635,0.29575926147259596,0.006150156078864186
3019,0.022867050899021173,0.3390177310434322,0.7900972194807231
18552,0.937707679922749,0.052048235979019426,0.00443410492175542
13223,0.7151545352815495,0.24935937915363918,0.006814104983524866
7856,0.9600935244818343,0.026369856490808863,0.0038590042232488943
9830,0.8169858895236526,0.4010828262944192,0.003407136766978276
10965,0.7024877485565394,0.3721983028269783,0.003407136766978276
4677,0.019346874200583675,0.25502301424542173,0.8940039017147767
12176,0.015182611734006894,0.30458146836854305,0.4754021885798457
15210,0.5400981770126542,0.4225169056245613,0.021712653121264393
3764,0.9317158417994763,0.04529660112594418,0.0038590042232488943
16846,0.4358575831458704,0.29458383927661724,0.035450254030185334
771,0.39400447825239177,0.05561097169375783,0.9990666051864208
13019,0.12666687225833664,0.08998713653727966,0.7562265291217573
252,0.6199605157304852,0.3047123688291772,0.06653710372714974
11064,0.8169858895236526,0.4489856153031813,0.003407136766978276
18221,0.9558228750830856,0.060735788804136534,0.010609159601860518
11502,0.803618388192863,0.24935937915363918,0.017052989312189935
14392,0.720647243227762,0.3131716865096629,0.0038590042232488943
9541,0.6743545663439255,0.43144851190990263,0.017047154540698606
3206,0.8709268513172052,0.0963197861419857,0.019286385192711315
1994,0.6018162942163181,0.12380980154967555,0.13639250484678592
